Device Address,Exercise,Timestamp,Toe,Heel,Middle,Ring,Acc(x),Acc(y),Acc(z),Gyr(x),Gyr(y),Gyr(z)
EA:5A:11:02:8F:90,Flex + IMU,9912,36,22,0,42,103,213,19,159,249,93
EA:5A:11:02:8F:90,Flex + IMU,9952,37,18,0,42,2,202,138,0,16,185
EA:5A:11:02:8F:90,Flex + IMU,9960,36,19,0,43,22,127,71,131,169,246
EA:5A:11:02:8F:90,Flex + IMU,10000,36,20,0,43,89,78,237,216,76,102
EA:5A:11:02:8F:90,Flex + IMU,10008,35,19,0,43,16,182,237,216,76,102
EA:5A:11:02:8F:90,Flex + IMU,10048,35,20,0,43,185,121,96,69,153,255
EA:5A:11:02:8F:90,Flex + IMU,10056,35,19,0,42,121,177,94,149,213,199
EA:5A:11:02:8F:90,Flex + IMU,10096,40,18,0,42,157,62,41,182,85,183
EA:5A:11:02:8F:90,Flex + IMU,10104,46,20,0,43,98,253,82,182,85,183
EA:5A:11:02:8F:90,Flex + IMU,10152,185,24,0,43,199,221,230,124,242,78
EA:5A:11:02:8F:90,Flex + IMU,10160,188,26,0,43,56,172,58,190,78,160
EA:5A:11:02:8F:90,Flex + IMU,10200,204,36,0,43,165,241,26,171,209,196
EA:5A:11:02:8F:90,Flex + IMU,10208,239,39,0,44,10,49,236,0,199,207
EA:5A:11:02:8F:90,Flex + IMU,10248,227,57,0,44,12,67,5,64,58,108
EA:5A:11:02:8F:90,Flex + IMU,10256,229,55,0,44,253,68,25,89,73,44
EA:5A:11:02:8F:90,Flex + IMU,10296,229,69,0,44,54,61,198,38,79,243
EA:5A:11:02:8F:90,Flex + IMU,10304,226,70,0,44,9,78,253,88,215,65
EA:5A:11:02:8F:90,Flex + IMU,10344,226,83,0,44,60,60,231,146,47,104
EA:5A:11:02:8F:90,Flex + IMU,10352,199,88,0,43,44,68,249,17,30,228
EA:5A:11:02:8F:90,Flex + IMU,10392,88,95,0,43,43,160,202,115,86,234
EA:5A:11:02:8F:90,Flex + IMU,10400,60,99,0,43,31,35,186,64,234,196
EA:5A:11:02:8F:90,Flex + IMU,10440,45,110,0,43,6,46,43,172,114,139
EA:5A:11:02:8F:90,Flex + IMU,10448,42,109,0,43,75,255,191,31,25,124
EA:5A:11:02:8F:90,Flex + IMU,10488,41,115,0,43,223,15,25,243,242,58
EA:5A:11:02:8F:90,Flex + IMU,10496,42,115,0,43,83,39,248,136,86,66
EA:5A:11:02:8F:90,Flex + IMU,10536,38,123,0,43,69,244,186,164,223,32
EA:5A:11:02:8F:90,Flex + IMU,10544,41,123,0,42,141,226,117,235,40,15
EA:5A:11:02:8F:90,Flex + IMU,10584,39,129,0,43,71,234,238,35,233,213
EA:5A:11:02:8F:90,Flex + IMU,10592,39,123,0,43,127,238,200,200,62,111
EA:5A:11:02:8F:90,Flex + IMU,10632,38,130,0,42,171,172,162,103,240,230
EA:5A:11:02:8F:90,Flex + IMU,10640,39,132,0,43,157,190,155,166,91,152
EA:5A:11:02:8F:90,Flex + IMU,10736,37,123,0,43,122,90,216,44,76,182
EA:5A:11:02:8F:90,Flex + IMU,10744,36,114,0,42,145,37,222,192,203,77
EA:5A:11:02:8F:90,Flex + IMU,10784,35,55,0,42,156,105,233,201,236,16
EA:5A:11:02:8F:90,Flex + IMU,10792,35,51,0,43,191,78,49,184,1,0
EA:5A:11:02:8F:90,Flex + IMU,10832,35,41,0,43,175,17,24,25,133,0
EA:5A:11:02:8F:90,Flex + IMU,10840,33,36,0,42,202,26,91,197,107,0
EA:5A:11:02:8F:90,Flex + IMU,10880,33,28,0,42,250,64,12,195,113,142
EA:5A:11:02:8F:90,Flex + IMU,10888,34,29,0,42,101,12,2,201,118,148
EA:5A:11:02:8F:90,Flex + IMU,10928,34,24,0,43,255,101,178,158,212,233
EA:5A:11:02:8F:90,Flex + IMU,10936,33,23,0,43,241,51,241,236,73,172
EA:5A:11:02:8F:90,Flex + IMU,10976,33,21,0,42,89,233,213,168,42,211
EA:5A:11:02:8F:90,Flex + IMU,10984,33,25,0,42,83,190,28,188,112,102
EA:5A:11:02:8F:90,Flex + IMU,11024,33,22,0,43,66,201,207,196,1,251
EA:5A:11:02:8F:90,Flex + IMU,11032,32,21,0,42,66,119,228,143,25,251
EA:5A:11:02:8F:90,Flex + IMU,11072,33,21,0,42,180,60,93,237,204,251
EA:5A:11:02:8F:90,Flex + IMU,11120,32,23,0,43,180,251,179,206,221,251
EA:5A:11:02:8F:90,Flex + IMU,11128,34,24,0,43,180,251,237,164,128,251
EA:5A:11:02:8F:90,Flex + IMU,11176,33,23,0,42,148,43,150,75,245,251
EA:5A:11:02:8F:90,Flex + IMU,11184,33,23,0,42,118,217,1,62,171,251
EA:5A:11:02:8F:90,Flex + IMU,11224,33,22,0,43,19,222,201,96,74,171
EA:5A:11:02:8F:90,Flex + IMU,11232,33,23,0,43,136,160,58,96,74,83
EA:5A:11:02:8F:90,Flex + IMU,11272,33,23,0,42,59,165,104,89,178,9
EA:5A:11:02:8F:90,Flex + IMU,11280,33,23,0,42,219,226,219,251,141,189
EA:5A:11:02:8F:90,Flex + IMU,11320,37,22,0,42,81,236,91,87,57,157
EA:5A:11:02:8F:90,Flex + IMU,11328,53,23,0,43,195,107,145,87,57,89
EA:5A:11:02:8F:90,Flex + IMU,11416,250,35,0,44,165,128,174,186,163,8
EA:5A:11:02:8F:90,Flex + IMU,11424,245,42,0,44,161,167,67,186,163,8
EA:5A:11:02:8F:90,Flex + IMU,11464,216,54,0,43,23,57,245,188,227,122
EA:5A:11:02:8F:90,Flex + IMU,11472,234,57,0,44,40,58,231,100,135,230
EA:5A:11:02:8F:90,Flex + IMU,11512,244,58,0,44,245,48,61,143,210,149
EA:5A:11:02:8F:90,Flex + IMU,11520,246,62,0,44,3,52,38,143,210,149
EA:5A:11:02:8F:90,Flex + IMU,11560,245,77,0,44,22,70,12,188,142,79
EA:5A:11:02:8F:90,Flex + IMU,11568,240,79,0,44,17,59,19,174,227,202
EA:5A:11:02:8F:90,Flex + IMU,11608,249,87,0,44,42,46,249,81,139,83
EA:5A:11:02:8F:90,Flex + IMU,11616,184,90,0,43,52,37,228,81,139,83
EA:5A:11:02:8F:90,Flex + IMU,11656,207,101,0,43,41,66,27,68,214,112
EA:5A:11:02:8F:90,Flex + IMU,11664,175,98,0,43,38,66,43,26,58,248
EA:5A:11:02:8F:90,Flex + IMU,11712,44,108,0,43,41,88,127,168,113,227
EA:5A:11:02:8F:90,Flex + IMU,11720,43,109,0,43,24,50,75,75,84,170
EA:5A:11:02:8F:90,Flex + IMU,11760,42,126,0,43,74,251,6,204,147,68
EA:5A:11:02:8F:90,Flex + IMU,11768,42,127,0,43,166,171,64,179,223,239
EA:5A:11:02:8F:90,Flex + IMU,11808,42,131,0,43,190,22,240,247,137,154
EA:5A:11:02:8F:90,Flex + IMU,11816,42,124,0,43,91,242,237,196,116,228
EA:5A:11:02:8F:90,Flex + IMU,11856,41,129,0,43,109,164,164,49,47,229
EA:5A:11:02:8F:90,Flex + IMU,11864,40,132,0,42,112,145,146,36,127,193
EA:5A:11:02:8F:90,Flex + IMU,11904,40,132,0,42,139,115,146,16,118,65
EA:5A:11:02:8F:90,Flex + IMU,11912,39,133,0,42,122,93,170,254,137,166
EA:5A:11:02:8F:90,Flex + IMU,11952,39,130,0,42,221,79,153,96,141,114
EA:5A:11:02:8F:90,Flex + IMU,11960,37,127,0,42,55,133,183,137,70,40
EA:5A:11:02:8F:90,Flex + IMU,12000,36,104,0,42,28,34,251,153,102,7
EA:5A:11:02:8F:90,Flex + IMU,12008,37,98,0,43,24,0,5,185,210,169
EA:5A:11:02:8F:90,Flex + IMU,12048,36,61,0,42,100,232,237,247,255,28
EA:5A:11:02:8F:90,Flex + IMU,12056,36,56,0,43,253,235,52,89,214,0
EA:5A:11:02:8F:90,Flex + IMU,12096,33,36,0,43,185,42,154,79,183,0
EA:5A:11:02:8F:90,Flex + IMU,12104,32,42,0,43,140,56,246,11,225,0
EA:5A:11:02:8F:90,Flex + IMU,12144,32,29,0,43,36,126,169,103,234,252
EA:5A:11:02:8F:90,Flex + IMU,12152,33,26,0,42,155,90,237,150,218,5
EA:5A:11:02:8F:90,Flex + IMU,12192,33,24,0,43,97,40,42,115,35,255
EA:5A:11:02:8F:90,Flex + IMU,12248,34,26,0,42,99,106,165,228,94,121
EA:5A:11:02:8F:90,Flex + IMU,12256,33,22,0,43,63,129,122,251,71,219
EA:5A:11:02:8F:90,Flex + IMU,12296,33,23,0,43,158,195,94,109,201,251
EA:5A:11:02:8F:90,Flex + IMU,12304,36,24,0,42,134,214,60,217,136,251
EA:5A:11:02:8F:90,Flex + IMU,12344,33,24,0,43,248,152,100,148,173,251
EA:5A:11:02:8F:90,Flex + IMU,12352,33,23,0,42,76,22,116,32,151,251
EA:5A:11:02:8F:90,Flex + IMU,12392,33,27,0,42,52,201,228,51,228,251
EA:5A:11:02:8F:90,Flex + IMU,12400,34,26,0,43,224,217,24,90,21,251
EA:5A:11:02:8F:90,Flex + IMU,12440,33,25,0,42,77,35,112,134,132,251
EA:5A:11:02:8F:90,Flex + IMU,12448,33,26,0,42,77,119,167,43,115,250
EA:5A:11:02:8F:90,Flex + IMU,12488,34,24,0,42,54,186,78,30,221,38
EA:5A:11:02:8F:90,Flex + IMU,12496,34,23,0,43,206,219,209,243,78,111
EA:5A:11:02:8F:90,Flex + IMU,12584,34,22,0,42,122,198,15,110,38,133
EA:5A:11:02:8F:90,Flex + IMU,12592,34,23,0,42,1,61,50,102,108,167
EA:5A:11:02:8F:90,Flex + IMU,12632,37,22,0,43,153,247,105,53,46,125
EA:5A:11:02:8F:90,Flex + IMU,12640,38,22,0,42,153,247,105,52,131,69
EA:5A:11:02:8F:90,Flex + IMU,12680,237,30,0,44,157,19,105,152,73,244
EA:5A:11:02:8F:90,Flex + IMU,12688,194,24,0,43,253,185,203,79,47,73
EA:5A:11:02:8F:90,Flex + IMU,12728,246,26,0,44,177,207,210,80,150,76
EA:5A:11:02:8F:90,Flex + IMU,12736,185,23,0,43,177,207,210,173,192,52
EA:5A:11:02:8F:90,Flex + IMU,12784,118,34,0,43,241,21,90,136,48,193
EA:5A:11:02:8F:90,Flex + IMU,12792,184,39,0,43,245,65,40,240,117,151
EA:5A:11:02:8F:90,Flex + IMU,12832,197,44,0,43,34,80,216,119,202,150
EA:5A:11:02:8F:90,Flex + IMU,12840,214,47,0,43,19,64,9,119,202,150
EA:5A:11:02:8F:90,Flex + IMU,12880,212,54,0,43,31,75,238,135,255,19
EA:5A:11:02:8F:90,Flex + IMU,12888,213,62,0,43,11,70,1,117,244,27
EA:5A:11:02:8F:90,Flex + IMU,12928,221,70,0,43,12,69,252,66,232,43
EA:5A:11:02:8F:90,Flex + IMU,12936,221,67,0,43,18,68,245,66,232,43
EA:5A:11:02:8F:90,Flex + IMU,12976,221,72,0,43,11,69,247,118,233,16
EA:5A:11:02:8F:90,Flex + IMU,12984,221,75,0,43,9,68,6,92,193,218
EA:5A:11:02:8F:90,Flex + IMU,13024,221,90,0,43,9,70,0,145,5,35
EA:5A:11:02:8F:90,Flex + IMU,13032,222,89,0,43,29,66,238,173,5,35
EA:5A:11:02:8F:90,Flex + IMU,13072,221,90,0,43,23,67,243,98,203,221
EA:5A:11:02:8F:90,Flex + IMU,13080,220,92,0,43,36,64,242,119,123,145
EA:5A:11:02:8F:90,Flex + IMU,13120,220,98,0,43,15,49,10,139,212,118
EA:5A:11:02:8F:90,Flex + IMU,13128,221,105,0,43,41,48,243,139,212,118
EA:5A:11:02:8F:90,Flex + IMU,13168,223,107,0,43,171,235,163,4,218,196
EA:5A:11:02:8F:90,Flex + IMU,13176,229,106,0,44,159,42,82,252,79,225
EA:5A:11:02:8F:90,Flex + IMU,13216,246,112,0,44,103,32,233,120,234,104
EA:5A:11:02:8F:90,Flex + IMU,13224,79,113,0,43,41,250,45,120,234,104
EA:5A:11:02:8F:90,Flex + IMU,13272,54,119,0,43,0,24,118,80,229,198
EA:5A:11:02:8F:90,Flex + IMU,13280,54,119,0,43,234,52,38,145,207,176
EA:5A:11:02:8F:90,Flex + IMU,13320,41,124,0,43,244,250,123,15,8,252
EA:5A:11:02:8F:90,Flex + IMU,13328,43,125,0,43,95,17,248,70,199,137
EA:5A:11:02:8F:90,Flex + IMU,13368,40,117,0,43,32,31,191,174,29,206
EA:5A:11:02:8F:90,Flex + IMU,13376,40,113,0,43,241,45,152,38,121,239
EA:5A:11:02:8F:90,Flex + IMU,13464,41,39,0,43,76,121,162,73,2,205
EA:5A:11:02:8F:90,Flex + IMU,13472,40,34,0,43,11,236,89,122,166,223
EA:5A:11:02:8F:90,Flex + IMU,13512,40,29,0,43,56,208,46,212,32,194
EA:5A:11:02:8F:90,Flex + IMU,13560,38,29,0,42,139,242,123,47,153,65
EA:5A:11:02:8F:90,Flex + IMU,13568,38,27,0,43,142,168,137,109,3,39
EA:5A:11:02:8F:90,Flex + IMU,13608,36,28,0,43,243,204,195,56,198,166
EA:5A:11:02:8F:90,Flex + IMU,13616,36,27,0,43,205,174,196,30,192,39
EA:5A:11:02:8F:90,Flex + IMU,13656,36,27,0,42,141,111,92,251,156,251
EA:5A:11:02:8F:90,Flex + IMU,13664,36,28,0,42,109,211,234,251,78,251
EA:5A:11:02:8F:90,Flex + IMU,13704,36,27,0,42,181,251,170,251,95,251
EA:5A:11:02:8F:90,Flex + IMU,13712,36,27,0,42,140,198,236,251,14,251
EA:5A:11:02:8F:90,Flex + IMU,13752,36,25,0,42,6,135,8,251,70,97
EA:5A:11:02:8F:90,Flex + IMU,13760,35,25,0,42,8,250,180,250,14,13
EA:5A:11:02:8F:90,Flex + IMU,13808,37,27,0,42,143,145,42,230,24,227
EA:5A:11:02:8F:90,Flex + IMU,13816,35,26,0,42,110,13,244,244,116,140
EA:5A:11:02:8F:90,Flex + IMU,13856,36,44,0,42,135,195,91,218,160,41
EA:5A:11:02:8F:90,Flex + IMU,13864,37,50,0,43,135,80,50,245,103,88
EA:5A:11:02:8F:90,Flex + IMU,13904,173,63,0,44,145,219,155,87,99,77
EA:5A:11:02:8F:90,Flex + IMU,13912,217,64,0,43,2,72,135,85,95,195
EA:5A:11:02:8F:90,Flex + IMU,13952,145,74,0,43,50,71,12,92,38,253
EA:5A:11:02:8F:90,Flex + IMU,13960,210,75,0,43,50,71,171,184,203,231
EA:5A:11:02:8F:90,Flex + IMU,14000,241,85,0,44,15,73,27,27,102,243
EA:5A:11:02:8F:90,Flex + IMU,14008,221,84,0,43,18,72,27,57,80,192
EA:5A:11:02:8F:90,Flex + IMU,14048,206,83,0,43,2,73,30,201,75,146
EA:5A:11:02:8F:90,Flex + IMU,14056,206,83,0,43,2,73,41,242,25,96
EA:5A:11:02:8F:90,Flex + IMU,14096,228,81,0,44,6,62,25,157,234,149
EA:5A:11:02:8F:90,Flex + IMU,14104,224,82,0,44,4,62,29,122,190,175
EA:5A:11:02:8F:90,Flex + IMU,14144,204,74,0,43,13,61,21,30,191,59
EA:5A:11:02:8F:90,Flex + IMU,14152,205,67,0,43,13,61,21,54,138,61
EA:5A:11:02:8F:90,Flex + IMU,14240,237,64,0,44,31,63,8,220,221,229
EA:5A:11:02:8F:90,Flex + IMU,14248,211,64,0,43,31,63,8,147,56,213
EA:5A:11:02:8F:90,Flex + IMU,14288,216,65,0,43,13,64,29,62,217,126
EA:5A:11:02:8F:90,Flex + IMU,14296,220,66,0,43,11,60,31,224,169,119
EA:5A:11:02:8F:90,Flex + IMU,14344,235,67,0,44,23,64,26,112,188,188
EA:5A:11:02:8F:90,Flex + IMU,14352,234,68,0,44,29,55,14,112,188,188
EA:5A:11:02:8F:90,Flex + IMU,14392,240,69,0,44,11,71,28,219,30,254
EA:5A:11:02:8F:90,Flex + IMU,14400,233,71,0,44,237,66,75,212,241,193
