Device Address,Exercise,Timestamp,Thumb,Index,Middle,Ring,Acc(x),Acc(y),Acc(z),Gyr(x),Gyr(y),Gyr(z)
FF:13:4E:9E:DF:2A,Flex + IMU,57081,154,2,0,2,18,100,7,71,239,196
FF:13:4E:9E:DF:2A,Flex + IMU,57121,155,2,0,2,14,96,6,88,223,206
FF:13:4E:9E:DF:2A,Flex + IMU,361,154,2,0,2,19,96,7,96,226,197
FF:13:4E:9E:DF:2A,Flex + IMU,369,155,2,0,2,15,98,9,82,214,199
FF:13:4E:9E:DF:2A,Flex + IMU,377,154,2,0,2,15,98,9,80,228,194
FF:13:4E:9E:DF:2A,Flex + IMU,385,154,2,0,2,15,99,8,80,229,193
FF:13:4E:9E:DF:2A,Flex + IMU,393,154,2,0,2,15,98,6,77,229,193
FF:13:4E:9E:DF:2A,Flex + IMU,401,154,2,0,2,18,96,6,70,240,197
FF:13:4E:9E:DF:2A,Flex + IMU,449,154,2,0,2,16,97,8,71,229,201
FF:13:4E:9E:DF:2A,Flex + IMU,505,155,2,0,2,19,99,7,66,245,206
FF:13:4E:9E:DF:2A,Flex + IMU,513,155,2,0,2,15,97,7,72,242,194
FF:13:4E:9E:DF:2A,Flex + IMU,553,155,2,0,2,17,94,7,66,228,197
FF:13:4E:9E:DF:2A,Flex + IMU,561,155,2,0,2,15,98,6,62,248,200
FF:13:4E:9E:DF:2A,Flex + IMU,601,155,2,0,2,14,98,9,88,224,213
FF:13:4E:9E:DF:2A,Flex + IMU,609,155,2,0,2,16,97,9,79,239,198
FF:13:4E:9E:DF:2A,Flex + IMU,649,155,2,0,2,15,98,6,87,238,202
FF:13:4E:9E:DF:2A,Flex + IMU,657,155,2,0,2,19,96,7,83,3,197
FF:13:4E:9E:DF:2A,Flex + IMU,697,155,2,0,2,14,97,8,79,241,207
FF:13:4E:9E:DF:2A,Flex + IMU,705,155,2,0,2,20,94,6,72,223,197
FF:13:4E:9E:DF:2A,Flex + IMU,745,155,2,0,2,21,98,7,91,1,216
FF:13:4E:9E:DF:2A,Flex + IMU,753,155,2,0,2,16,96,6,93,229,213
FF:13:4E:9E:DF:2A,Flex + IMU,793,155,2,0,2,16,95,8,79,222,197
