Device Address,Exercise,Timestamp,Thumb,Index,Middle,Ring,Acc(x),Acc(y),Acc(z),Gyr(x),Gyr(y),Gyr(z)
EA:5A:11:02:8F:90,Flex + IMU,18696,1,1,0,42,15,118,233,26,109,77
EA:5A:11:02:8F:90,Flex + IMU,18704,1,1,0,42,19,119,236,11,130,67
EA:5A:11:02:8F:90,Flex + IMU,18744,1,1,0,42,17,125,236,253,105,71
EA:5A:11:02:8F:90,Flex + IMU,18752,1,1,0,42,18,120,235,1,129,77
EA:5A:11:02:8F:90,Flex + IMU,18792,1,1,0,42,18,124,240,249,114,70
EA:5A:11:02:8F:90,Flex + IMU,18800,1,1,0,42,17,120,239,22,99,85
EA:5A:11:02:8F:90,Flex + IMU,18888,1,1,0,42,17,121,234,254,102,89
EA:5A:11:02:8F:90,Flex + IMU,18896,1,1,0,42,19,122,234,253,119,79
EA:5A:11:02:8F:90,Flex + IMU,18936,1,1,0,42,21,119,235,254,115,88
EA:5A:11:02:8F:90,Flex + IMU,18944,1,1,0,42,22,119,235,13,126,60
EA:5A:11:02:8F:90,Flex + IMU,18984,1,1,0,42,18,115,237,2,84,75
EA:5A:11:02:8F:90,Flex + IMU,18992,1,1,0,42,20,119,235,249,106,70
EA:5A:11:02:8F:90,Flex + IMU,19032,1,1,0,42,23,117,238,4,104,67
EA:5A:11:02:8F:90,Flex + IMU,19040,1,1,0,42,23,120,239,4,110,71
EA:5A:11:02:8F:90,Flex + IMU,19128,1,1,0,42,19,119,239,8,108,64
EA:5A:11:02:8F:90,Flex + IMU,19136,1,1,0,42,14,120,236,1,105,69
EA:5A:11:02:8F:90,Flex + IMU,19176,1,1,0,42,16,119,234,245,138,67
EA:5A:11:02:8F:90,Flex + IMU,19184,1,1,0,42,20,120,238,236,123,67
EA:5A:11:02:8F:90,Flex + IMU,19232,1,1,0,42,16,120,237,1,108,78
EA:5A:11:02:8F:90,Flex + IMU,19240,1,1,0,42,20,116,238,253,120,79
EA:5A:11:02:8F:90,Flex + IMU,19280,1,1,0,42,20,120,236,6,118,72
EA:5A:11:02:8F:90,Flex + IMU,19288,1,1,0,42,20,120,236,248,93,77
EA:5A:11:02:8F:90,Flex + IMU,19328,1,1,0,42,22,115,238,11,115,75
EA:5A:11:02:8F:90,Flex + IMU,19336,1,1,0,42,16,119,236,19,115,77
EA:5A:11:02:8F:90,Flex + IMU,19376,1,1,0,42,18,118,234,9,108,63
EA:5A:11:02:8F:90,Flex + IMU,19384,1,1,0,42,18,118,234,11,124,54
EA:5A:11:02:8F:90,Flex + IMU,19424,1,1,0,42,22,121,230,252,133,71
EA:5A:11:02:8F:90,Flex + IMU,19432,1,1,0,42,16,119,233,253,132,68
EA:5A:11:02:8F:90,Flex + IMU,19472,1,1,0,42,21,115,234,3,113,59
EA:5A:11:02:8F:90,Flex + IMU,19480,1,1,0,42,21,115,234,19,120,60
EA:5A:11:02:8F:90,Flex + IMU,19520,1,1,0,42,14,119,236,16,100,48
EA:5A:11:02:8F:90,Flex + IMU,19528,1,1,0,42,15,119,237,8,109,54
EA:5A:11:02:8F:90,Flex + IMU,19616,1,1,0,42,18,121,238,19,105,81
EA:5A:11:02:8F:90,Flex + IMU,19624,1,1,0,42,20,120,234,18,114,66
EA:5A:11:02:8F:90,Flex + IMU,19664,1,1,0,42,18,122,236,251,114,60
EA:5A:11:02:8F:90,Flex + IMU,19672,1,1,0,42,16,122,236,251,102,64
EA:5A:11:02:8F:90,Flex + IMU,19712,1,1,0,42,21,117,237,13,115,75
EA:5A:11:02:8F:90,Flex + IMU,19720,1,1,0,42,20,118,238,250,125,50
EA:5A:11:02:8F:90,Flex + IMU,19768,1,1,0,42,21,122,237,17,118,67
EA:5A:11:02:8F:90,Flex + IMU,19776,1,1,0,42,19,120,237,11,119,67
EA:5A:11:02:8F:90,Flex + IMU,19816,1,1,0,42,17,120,236,249,110,65
EA:5A:11:02:8F:90,Flex + IMU,19824,1,1,0,42,16,122,236,6,128,69
EA:5A:11:02:8F:90,Flex + IMU,19864,1,1,0,42,21,120,235,1,123,64
EA:5A:11:02:8F:90,Flex + IMU,19872,1,1,0,42,18,118,235,254,132,62
EA:5A:11:02:8F:90,Flex + IMU,19912,1,1,0,42,23,120,230,252,115,78
EA:5A:11:02:8F:90,Flex + IMU,19920,1,1,0,42,16,120,234,14,96,66
EA:5A:11:02:8F:90,Flex + IMU,19960,1,1,0,42,17,118,233,255,123,73
EA:5A:11:02:8F:90,Flex + IMU,19968,1,1,0,42,19,121,238,7,105,73
EA:5A:11:02:8F:90,Flex + IMU,20008,1,1,0,42,18,121,236,7,118,78
EA:5A:11:02:8F:90,Flex + IMU,20016,1,1,0,42,19,119,235,17,122,73
EA:5A:11:02:8F:90,Flex + IMU,20056,1,1,0,42,23,119,236,8,125,63
EA:5A:11:02:8F:90,Flex + IMU,20064,1,1,0,42,21,119,232,23,115,71
EA:5A:11:02:8F:90,Flex + IMU,20104,1,1,0,42,22,120,236,254,121,61
EA:5A:11:02:8F:90,Flex + IMU,20112,1,1,0,42,22,118,237,14,117,54
EA:5A:11:02:8F:90,Flex + IMU,20152,1,1,0,43,18,115,238,0,120,65
EA:5A:11:02:8F:90,Flex + IMU,20160,1,1,0,42,20,117,237,0,117,69
EA:5A:11:02:8F:90,Flex + IMU,20200,1,1,0,42,19,119,237,16,119,51
EA:5A:11:02:8F:90,Flex + IMU,20256,1,1,0,42,22,121,234,251,127,54
EA:5A:11:02:8F:90,Flex + IMU,20264,1,1,0,42,15,120,238,241,120,49
EA:5A:11:02:8F:90,Flex + IMU,20304,1,1,0,42,19,122,236,7,122,70
EA:5A:11:02:8F:90,Flex + IMU,20312,1,1,0,42,17,122,239,238,110,85
EA:5A:11:02:8F:90,Flex + IMU,20352,1,1,0,42,16,121,238,236,104,69
EA:5A:11:02:8F:90,Flex + IMU,20360,1,1,0,42,22,123,235,244,114,84
EA:5A:11:02:8F:90,Flex + IMU,20448,1,1,0,42,19,123,234,7,130,60
EA:5A:11:02:8F:90,Flex + IMU,20456,1,1,0,42,14,122,238,18,124,67
EA:5A:11:02:8F:90,Flex + IMU,20496,1,1,0,42,17,118,236,249,114,74
EA:5A:11:02:8F:90,Flex + IMU,20504,1,1,0,42,15,120,234,248,119,65
EA:5A:11:02:8F:90,Flex + IMU,20544,1,1,0,42,18,119,238,7,115,76
EA:5A:11:02:8F:90,Flex + IMU,20552,1,1,0,42,15,121,237,254,103,73
EA:5A:11:02:8F:90,Flex + IMU,20592,1,1,0,42,21,121,240,9,108,83
EA:5A:11:02:8F:90,Flex + IMU,20600,1,1,0,42,22,119,238,5,115,72
EA:5A:11:02:8F:90,Flex + IMU,20640,1,1,0,43,16,122,238,12,113,74
EA:5A:11:02:8F:90,Flex + IMU,20648,1,1,0,42,17,119,236,7,123,75
EA:5A:11:02:8F:90,Flex + IMU,20688,1,1,0,42,18,117,237,12,138,52
EA:5A:11:02:8F:90,Flex + IMU,20736,1,1,0,42,16,119,236,11,125,69
EA:5A:11:02:8F:90,Flex + IMU,20744,1,1,0,42,18,119,237,13,124,82
EA:5A:11:02:8F:90,Flex + IMU,20792,1,1,0,42,19,121,237,19,108,75
EA:5A:11:02:8F:90,Flex + IMU,20800,1,1,0,42,19,121,237,3,110,80
EA:5A:11:02:8F:90,Flex + IMU,20840,1,1,0,42,21,120,242,4,118,76
EA:5A:11:02:8F:90,Flex + IMU,20848,1,1,0,42,22,123,236,245,105,89
EA:5A:11:02:8F:90,Flex + IMU,20888,1,1,0,42,18,120,237,12,120,53
EA:5A:11:02:8F:90,Flex + IMU,20896,1,1,0,42,18,120,237,250,121,58
EA:5A:11:02:8F:90,Flex + IMU,20936,1,1,0,42,18,118,231,18,134,61
