Device Address,Exercise,Timestamp,Thumb,Index,Middle,Ring,Acc(x),Acc(y),Acc(z),Gyr(x),Gyr(y),Gyr(z)
EA:5A:11:02:8F:90,Flex + IMU,58112,1,1,0,42,18,120,238,251,102,87
EA:5A:11:02:8F:90,Flex + IMU,58160,1,1,0,42,17,117,237,14,103,69
EA:5A:11:02:8F:90,Flex + IMU,58208,1,1,0,42,19,116,233,11,113,60
EA:5A:11:02:8F:90,Flex + IMU,58216,1,1,0,42,17,116,240,11,100,74
EA:5A:11:02:8F:90,Flex + IMU,58256,1,1,0,42,19,116,236,6,105,84
EA:5A:11:02:8F:90,Flex + IMU,58264,1,1,0,42,16,121,239,21,118,87
EA:5A:11:02:8F:90,Flex + IMU,58304,1,1,0,42,20,120,239,20,104,83
EA:5A:11:02:8F:90,Flex + IMU,58312,1,1,0,42,16,118,242,12,108,87
EA:5A:11:02:8F:90,Flex + IMU,58352,1,1,0,42,22,120,238,10,117,70
EA:5A:11:02:8F:90,Flex + IMU,58360,1,1,0,42,17,120,235,18,113,82
EA:5A:11:02:8F:90,Flex + IMU,58400,1,1,0,42,20,119,237,8,103,78
EA:5A:11:02:8F:90,Flex + IMU,58408,1,1,0,42,16,116,237,9,99,88
EA:5A:11:02:8F:90,Flex + IMU,58448,1,1,0,42,19,116,236,8,107,86
EA:5A:11:02:8F:90,Flex + IMU,58456,1,1,0,42,19,120,239,8,99,96
EA:5A:11:02:8F:90,Flex + IMU,58496,1,1,0,42,16,118,239,8,102,73
EA:5A:11:02:8F:90,Flex + IMU,58504,1,1,0,42,13,119,238,1,116,87
EA:5A:11:02:8F:90,Flex + IMU,58552,1,1,0,42,17,123,242,244,108,67
EA:5A:11:02:8F:90,Flex + IMU,58560,1,1,0,42,24,119,240,5,113,67
EA:5A:11:02:8F:90,Flex + IMU,58600,1,1,0,42,16,119,237,2,100,74
EA:5A:11:02:8F:90,Flex + IMU,58608,1,1,0,42,17,120,238,17,113,70
EA:5A:11:02:8F:90,Flex + IMU,58648,1,1,0,42,17,118,237,15,111,79
EA:5A:11:02:8F:90,Flex + IMU,58656,1,1,0,42,17,120,237,21,114,83
EA:5A:11:02:8F:90,Flex + IMU,58696,1,1,0,42,19,117,238,7,113,65
EA:5A:11:02:8F:90,Flex + IMU,58704,1,1,0,42,18,122,241,252,100,65
EA:5A:11:02:8F:90,Flex + IMU,58744,1,1,0,42,19,121,240,3,126,79
EA:5A:11:02:8F:90,Flex + IMU,58752,1,1,0,42,21,119,238,18,114,84
EA:5A:11:02:8F:90,Flex + IMU,58792,1,1,0,42,16,120,234,18,115,76
EA:5A:11:02:8F:90,Flex + IMU,58800,1,1,0,42,16,120,238,27,126,71
EA:5A:11:02:8F:90,Flex + IMU,58888,1,1,0,43,16,121,239,251,81,82
EA:5A:11:02:8F:90,Flex + IMU,58896,1,1,0,42,23,116,237,246,105,83
EA:5A:11:02:8F:90,Flex + IMU,58936,1,1,0,42,14,118,236,9,114,61
EA:5A:11:02:8F:90,Flex + IMU,58944,1,1,0,42,14,123,240,18,118,62
EA:5A:11:02:8F:90,Flex + IMU,58984,1,1,0,42,16,120,237,254,103,65
EA:5A:11:02:8F:90,Flex + IMU,58992,1,1,0,42,21,118,238,245,106,82
EA:5A:11:02:8F:90,Flex + IMU,59040,1,1,0,42,12,120,238,10,111,92
EA:5A:11:02:8F:90,Flex + IMU,59048,1,1,0,42,12,116,233,26,126,77
EA:5A:11:02:8F:90,Flex + IMU,59088,1,1,0,42,19,117,242,246,106,79
EA:5A:11:02:8F:90,Flex + IMU,59096,1,1,0,42,21,117,242,246,107,78
EA:5A:11:02:8F:90,Flex + IMU,59136,1,1,0,42,17,121,241,238,103,86
EA:5A:11:02:8F:90,Flex + IMU,59144,1,1,0,42,17,117,241,249,112,93
EA:5A:11:02:8F:90,Flex + IMU,59184,1,1,0,42,18,124,237,253,98,76
EA:5A:11:02:8F:90,Flex + IMU,59192,1,1,0,42,21,118,237,253,93,87
