Device Address,Exercise,Timestamp,Thumb,Index,Middle,Ring,Acc(x),Acc(y),Acc(z),Gyr(x),Gyr(y),Gyr(z)
FF:13:4E:9E:DF:2A,Flex + IMU,19569,154,2,0,2,13,101,11,83,233,198
FF:13:4E:9E:DF:2A,Flex + IMU,19577,154,2,0,2,14,100,11,66,223,208
FF:13:4E:9E:DF:2A,Flex + IMU,19665,154,2,0,2,15,95,11,78,245,206
FF:13:4E:9E:DF:2A,Flex + IMU,19673,154,2,0,2,15,100,11,94,245,206
FF:13:4E:9E:DF:2A,Flex + IMU,19713,154,2,0,2,15,97,12,64,236,212
FF:13:4E:9E:DF:2A,Flex + IMU,19721,154,2,0,2,15,97,10,65,249,204
FF:13:4E:9E:DF:2A,Flex + IMU,19769,154,2,0,2,15,100,11,55,238,210
FF:13:4E:9E:DF:2A,Flex + IMU,19777,154,2,0,2,14,96,14,56,240,210
FF:13:4E:9E:DF:2A,Flex + IMU,19817,154,2,0,2,20,99,12,52,227,192
FF:13:4E:9E:DF:2A,Flex + IMU,19825,154,2,0,2,14,104,13,61,232,195
FF:13:4E:9E:DF:2A,Flex + IMU,19865,154,2,0,2,18,101,14,74,234,211
FF:13:4E:9E:DF:2A,Flex + IMU,19873,154,2,0,2,16,103,12,81,230,199
FF:13:4E:9E:DF:2A,Flex + IMU,19913,154,2,0,2,15,96,9,79,249,203
FF:13:4E:9E:DF:2A,Flex + IMU,19921,154,2,0,2,20,99,14,62,245,204
FF:13:4E:9E:DF:2A,Flex + IMU,20009,154,2,0,2,10,98,10,83,220,202
FF:13:4E:9E:DF:2A,Flex + IMU,20017,154,2,0,2,13,99,14,77,240,195
FF:13:4E:9E:DF:2A,Flex + IMU,20057,154,2,0,2,19,101,10,71,248,197
FF:13:4E:9E:DF:2A,Flex + IMU,20065,154,2,0,2,18,99,11,71,248,207
FF:13:4E:9E:DF:2A,Flex + IMU,20105,154,2,0,2,16,98,10,76,240,199
FF:13:4E:9E:DF:2A,Flex + IMU,20113,154,2,0,2,15,100,13,67,238,197
FF:13:4E:9E:DF:2A,Flex + IMU,20153,154,2,0,2,16,93,15,87,244,205
FF:13:4E:9E:DF:2A,Flex + IMU,20161,154,2,0,2,16,93,15,87,252,210
FF:13:4E:9E:DF:2A,Flex + IMU,20201,154,2,0,2,17,98,14,83,238,203
FF:13:4E:9E:DF:2A,Flex + IMU,20209,154,2,0,2,17,94,11,87,255,194
FF:13:4E:9E:DF:2A,Flex + IMU,20249,154,2,0,2,13,98,13,68,254,207
FF:13:4E:9E:DF:2A,Flex + IMU,20257,154,2,0,2,13,98,13,77,240,202
FF:13:4E:9E:DF:2A,Flex + IMU,20305,154,2,0,2,15,98,14,78,218,193
FF:13:4E:9E:DF:2A,Flex + IMU,20313,154,2,0,2,17,96,14,76,229,206
FF:13:4E:9E:DF:2A,Flex + IMU,20353,154,2,0,2,18,97,16,59,243,196
FF:13:4E:9E:DF:2A,Flex + IMU,20361,154,2,0,2,19,97,16,54,249,209
FF:13:4E:9E:DF:2A,Flex + IMU,20401,154,2,0,2,17,98,11,70,248,207
FF:13:4E:9E:DF:2A,Flex + IMU,20409,154,2,0,2,16,103,8,80,223,201
FF:13:4E:9E:DF:2A,Flex + IMU,20449,154,2,0,2,14,94,12,68,242,198
FF:13:4E:9E:DF:2A,Flex + IMU,20457,154,2,0,2,14,94,12,69,243,201
FF:13:4E:9E:DF:2A,Flex + IMU,20497,154,2,0,2,13,103,12,75,234,191
FF:13:4E:9E:DF:2A,Flex + IMU,20505,154,2,0,2,15,97,11,65,243,199
FF:13:4E:9E:DF:2A,Flex + IMU,20593,154,2,0,2,18,99,10,76,224,204
FF:13:4E:9E:DF:2A,Flex + IMU,20601,154,3,0,2,13,99,9,73,226,208
FF:13:4E:9E:DF:2A,Flex + IMU,20641,154,3,0,2,13,100,12,64,234,205
FF:13:4E:9E:DF:2A,Flex + IMU,20649,154,4,0,2,14,98,18,70,224,201
FF:13:4E:9E:DF:2A,Flex + IMU,20689,154,4,0,2,15,100,13,60,227,200
FF:13:4E:9E:DF:2A,Flex + IMU,20697,154,4,0,2,14,97,15,61,233,209
FF:13:4E:9E:DF:2A,Flex + IMU,20737,154,6,0,2,13,100,12,66,237,198
FF:13:4E:9E:DF:2A,Flex + IMU,20745,154,8,0,2,14,96,11,68,251,195
FF:13:4E:9E:DF:2A,Flex + IMU,20785,154,8,0,2,12,103,11,78,242,208
FF:13:4E:9E:DF:2A,Flex + IMU,20793,154,6,0,2,15,102,12,76,242,200
FF:13:4E:9E:DF:2A,Flex + IMU,20841,154,9,0,2,13,99,15,77,242,204
FF:13:4E:9E:DF:2A,Flex + IMU,20849,154,8,0,2,14,97,10,76,235,191
FF:13:4E:9E:DF:2A,Flex + IMU,20889,154,2,0,2,21,96,12,75,248,196
FF:13:4E:9E:DF:2A,Flex + IMU,20897,154,2,0,2,13,99,12,82,222,193
FF:13:4E:9E:DF:2A,Flex + IMU,20937,154,2,0,2,17,97,12,76,238,201
FF:13:4E:9E:DF:2A,Flex + IMU,20945,154,2,0,2,16,102,12,75,245,204
FF:13:4E:9E:DF:2A,Flex + IMU,20985,154,2,0,2,15,98,15,80,252,201
FF:13:4E:9E:DF:2A,Flex + IMU,20993,154,2,0,2,14,101,17,80,238,212
FF:13:4E:9E:DF:2A,Flex + IMU,21033,154,3,0,2,17,99,11,87,0,207
FF:13:4E:9E:DF:2A,Flex + IMU,21041,154,2,0,2,20,100,11,73,238,203
FF:13:4E:9E:DF:2A,Flex + IMU,21129,154,2,0,2,14,95,15,69,241,200
FF:13:4E:9E:DF:2A,Flex + IMU,21137,154,2,0,2,15,95,12,72,234,209
FF:13:4E:9E:DF:2A,Flex + IMU,21225,154,5,0,2,17,99,12,81,228,198
FF:13:4E:9E:DF:2A,Flex + IMU,21233,154,4,0,2,11,102,11,72,242,196
FF:13:4E:9E:DF:2A,Flex + IMU,21273,154,9,0,2,14,99,13,73,234,205
FF:13:4E:9E:DF:2A,Flex + IMU,21281,154,4,0,2,14,100,11,61,242,205
FF:13:4E:9E:DF:2A,Flex + IMU,21321,154,2,0,2,17,95,11,81,239,197
FF:13:4E:9E:DF:2A,Flex + IMU,21329,154,2,0,2,18,100,10,85,239,202
FF:13:4E:9E:DF:2A,Flex + IMU,21377,154,2,0,2,14,97,11,77,227,200
FF:13:4E:9E:DF:2A,Flex + IMU,21385,154,2,0,2,12,97,12,83,226,203
FF:13:4E:9E:DF:2A,Flex + IMU,21425,154,2,0,2,12,98,15,61,234,194
FF:13:4E:9E:DF:2A,Flex + IMU,21433,154,2,0,2,13,96,11,56,247,198
FF:13:4E:9E:DF:2A,Flex + IMU,21473,154,11,0,2,17,102,10,78,249,205
FF:13:4E:9E:DF:2A,Flex + IMU,21481,154,11,0,2,18,99,10,79,231,205
FF:13:4E:9E:DF:2A,Flex + IMU,21521,154,2,0,2,14,103,8,84,244,191
FF:13:4E:9E:DF:2A,Flex + IMU,21529,154,3,0,2,16,96,13,73,232,190
FF:13:4E:9E:DF:2A,Flex + IMU,21569,154,4,0,2,12,95,11,77,224,207
FF:13:4E:9E:DF:2A,Flex + IMU,21577,154,4,0,2,14,100,14,75,224,207
FF:13:4E:9E:DF:2A,Flex + IMU,21617,154,11,0,2,17,95,15,72,230,208
FF:13:4E:9E:DF:2A,Flex + IMU,21625,154,5,0,2,20,99,14,80,239,200
FF:13:4E:9E:DF:2A,Flex + IMU,21713,154,2,0,2,14,97,16,70,243,195
FF:13:4E:9E:DF:2A,Flex + IMU,21721,154,2,0,2,12,97,15,85,226,197
FF:13:4E:9E:DF:2A,Flex + IMU,21761,154,2,0,1,15,101,10,71,243,205
FF:13:4E:9E:DF:2A,Flex + IMU,21769,154,2,0,2,15,101,10,71,253,203
FF:13:4E:9E:DF:2A,Flex + IMU,21809,154,2,0,2,11,101,13,84,233,197
FF:13:4E:9E:DF:2A,Flex + IMU,21817,154,2,0,2,16,99,13,71,242,208
FF:13:4E:9E:DF:2A,Flex + IMU,21857,154,2,0,2,13,95,14,51,235,196
FF:13:4E:9E:DF:2A,Flex + IMU,21865,154,2,0,2,13,95,14,55,218,195
FF:13:4E:9E:DF:2A,Flex + IMU,21913,154,2,0,2,17,99,9,64,246,197
FF:13:4E:9E:DF:2A,Flex + IMU,21921,154,2,0,2,18,101,8,67,229,195
FF:13:4E:9E:DF:2A,Flex + IMU,21961,154,2,0,2,14,97,10,75,252,200
FF:13:4E:9E:DF:2A,Flex + IMU,22009,154,2,0,2,13,100,11,49,237,195
FF:13:4E:9E:DF:2A,Flex + IMU,22017,154,2,0,2,15,100,11,88,213,193
FF:13:4E:9E:DF:2A,Flex + IMU,22057,154,2,0,2,12,99,12,93,255,204
FF:13:4E:9E:DF:2A,Flex + IMU,22065,154,2,0,2,12,99,12,66,237,199
FF:13:4E:9E:DF:2A,Flex + IMU,22153,154,2,0,2,17,102,13,75,255,195
FF:13:4E:9E:DF:2A,Flex + IMU,22161,154,2,0,2,17,99,14,79,227,202
FF:13:4E:9E:DF:2A,Flex + IMU,22201,154,2,0,2,13,101,14,83,252,202
FF:13:4E:9E:DF:2A,Flex + IMU,22209,154,2,0,2,19,96,15,76,221,200
FF:13:4E:9E:DF:2A,Flex + IMU,22249,154,2,0,2,14,97,11,75,237,200
FF:13:4E:9E:DF:2A,Flex + IMU,22257,154,2,0,2,11,99,10,71,248,202
FF:13:4E:9E:DF:2A,Flex + IMU,22297,154,2,0,2,21,99,12,65,232,201
FF:13:4E:9E:DF:2A,Flex + IMU,22305,154,2,0,2,16,93,9,78,238,200
FF:13:4E:9E:DF:2A,Flex + IMU,22345,154,2,0,2,15,97,13,76,224,202
