Device Address,Exercise,Timestamp,Thumb,Index,Middle,Ring,Acc(x),Acc(y),Acc(z),Gyr(x),Gyr(y),Gyr(z)
EA:EB:C9:B6:1F:5A,Flex + IMU,10272,84,81,0,158,139,102,224,205,200,81
EA:EB:C9:B6:1F:5A,Flex + IMU,10320,84,81,0,158,146,118,216,106,232,34
EA:EB:C9:B6:1F:5A,Flex + IMU,10416,84,81,0,158,149,107,213,237,20,11
EA:EB:C9:B6:1F:5A,Flex + IMU,10424,84,81,0,158,145,94,210,207,244,22
EA:EB:C9:B6:1F:5A,Flex + IMU,10464,84,81,0,158,161,128,227,140,197,57
EA:EB:C9:B6:1F:5A,Flex + IMU,10472,84,81,0,158,161,125,219,155,206,42
EA:EB:C9:B6:1F:5A,Flex + IMU,10512,84,81,0,158,149,116,222,250,64,225
EA:EB:C9:B6:1F:5A,Flex + IMU,10520,84,81,0,158,149,111,220,8,38,231
EA:EB:C9:B6:1F:5A,Flex + IMU,10560,84,81,0,158,150,110,215,7,246,30
EA:EB:C9:B6:1F:5A,Flex + IMU,10568,84,81,0,158,145,113,220,7,246,30
EA:EB:C9:B6:1F:5A,Flex + IMU,10608,84,81,0,158,148,119,214,233,255,57
EA:EB:C9:B6:1F:5A,Flex + IMU,10616,84,81,0,158,153,116,215,246,247,49
EA:EB:C9:B6:1F:5A,Flex + IMU,10656,84,81,0,158,146,116,221,87,26,5
EA:EB:C9:B6:1F:5A,Flex + IMU,10664,84,81,0,158,142,116,221,69,30,6
EA:EB:C9:B6:1F:5A,Flex + IMU,10712,84,81,0,158,146,128,216,46,64,218
EA:EB:C9:B6:1F:5A,Flex + IMU,10720,84,81,0,158,152,130,224,97,55,209
EA:EB:C9:B6:1F:5A,Flex + IMU,10760,84,81,0,158,158,107,215,172,131,165
EA:EB:C9:B6:1F:5A,Flex + IMU,10768,84,81,0,158,158,107,215,123,95,167
EA:EB:C9:B6:1F:5A,Flex + IMU,10808,84,81,0,158,157,115,222,20,78,153
EA:EB:C9:B6:1F:5A,Flex + IMU,10816,84,81,0,158,164,118,223,19,54,154
EA:EB:C9:B6:1F:5A,Flex + IMU,10856,84,81,0,158,158,95,217,205,30,101
EA:EB:C9:B6:1F:5A,Flex + IMU,10864,84,81,0,158,155,99,220,165,36,109
EA:EB:C9:B6:1F:5A,Flex + IMU,10904,84,81,0,158,152,113,236,138,88,68
EA:EB:C9:B6:1F:5A,Flex + IMU,10912,84,81,0,158,149,113,234,159,121,50
EA:EB:C9:B6:1F:5A,Flex + IMU,10952,84,81,0,158,156,110,228,6,95,155
EA:EB:C9:B6:1F:5A,Flex + IMU,10960,84,81,0,158,164,117,224,5,158,117
EA:EB:C9:B6:1F:5A,Flex + IMU,11000,84,81,0,158,176,111,217,194,248,13
EA:EB:C9:B6:1F:5A,Flex + IMU,11008,84,81,0,158,175,111,214,241,253,231
EA:EB:C9:B6:1F:5A,Flex + IMU,11048,84,81,0,158,174,67,225,144,97,229
EA:EB:C9:B6:1F:5A,Flex + IMU,11056,84,81,0,158,175,71,234,98,68,249
EA:EB:C9:B6:1F:5A,Flex + IMU,11096,84,81,0,158,183,82,231,29,131,22
EA:EB:C9:B6:1F:5A,Flex + IMU,11104,84,81,0,158,186,75,222,238,131,22
EA:EB:C9:B6:1F:5A,Flex + IMU,11144,84,81,0,158,194,39,210,96,100,252
EA:EB:C9:B6:1F:5A,Flex + IMU,11152,84,81,0,158,194,34,216,213,15,54
EA:EB:C9:B6:1F:5A,Flex + IMU,11192,84,81,0,158,191,50,208,149,79,78
EA:EB:C9:B6:1F:5A,Flex + IMU,11200,84,81,0,158,185,51,213,149,79,97
EA:EB:C9:B6:1F:5A,Flex + IMU,11296,84,81,0,158,171,95,209,21,201,171
EA:EB:C9:B6:1F:5A,Flex + IMU,11304,84,81,0,158,173,100,217,21,201,200
EA:EB:C9:B6:1F:5A,Flex + IMU,11344,84,81,0,158,149,86,207,124,9,252
EA:EB:C9:B6:1F:5A,Flex + IMU,11352,84,81,0,158,152,89,209,155,30,8
EA:EB:C9:B6:1F:5A,Flex + IMU,11392,84,81,0,158,154,93,208,198,150,244
EA:EB:C9:B6:1F:5A,Flex + IMU,11400,84,81,0,158,154,93,199,197,129,254
EA:EB:C9:B6:1F:5A,Flex + IMU,11440,84,81,0,158,147,143,246,57,184,249
EA:EB:C9:B6:1F:5A,Flex + IMU,11448,84,81,0,158,153,158,250,175,50,144
EA:EB:C9:B6:1F:5A,Flex + IMU,11488,84,81,0,158,169,126,206,210,65,178
EA:EB:C9:B6:1F:5A,Flex + IMU,11496,84,81,0,158,174,132,197,249,184,76
EA:EB:C9:B6:1F:5A,Flex + IMU,11536,83,81,0,158,218,123,197,61,30,209
EA:EB:C9:B6:1F:5A,Flex + IMU,11544,83,81,0,158,204,126,203,247,171,82
EA:EB:C9:B6:1F:5A,Flex + IMU,11584,83,82,0,158,51,44,190,203,8,251
EA:EB:C9:B6:1F:5A,Flex + IMU,11592,83,82,0,158,61,33,173,202,156,8
EA:EB:C9:B6:1F:5A,Flex + IMU,11632,83,82,0,158,74,210,141,183,154,67
EA:EB:C9:B6:1F:5A,Flex + IMU,11680,83,83,0,158,54,238,159,171,3,141
EA:EB:C9:B6:1F:5A,Flex + IMU,11688,83,83,0,158,57,236,151,42,54,242
EA:EB:C9:B6:1F:5A,Flex + IMU,11728,84,83,0,158,40,201,127,8,69,183
EA:EB:C9:B6:1F:5A,Flex + IMU,11736,84,83,0,158,25,210,134,20,69,183
EA:EB:C9:B6:1F:5A,Flex + IMU,11784,84,83,0,158,242,72,187,18,233,62
EA:EB:C9:B6:1F:5A,Flex + IMU,11792,84,83,0,158,239,83,178,236,196,254
EA:EB:C9:B6:1F:5A,Flex + IMU,11880,84,83,0,158,175,147,223,118,247,157
EA:EB:C9:B6:1F:5A,Flex + IMU,11888,84,83,0,158,178,128,223,131,159,124
EA:EB:C9:B6:1F:5A,Flex + IMU,11928,84,83,0,158,182,106,207,234,228,21
EA:EB:C9:B6:1F:5A,Flex + IMU,11936,84,83,0,158,182,106,207,63,159,174
EA:EB:C9:B6:1F:5A,Flex + IMU,11976,84,83,0,158,222,117,204,241,13,23
EA:EB:C9:B6:1F:5A,Flex + IMU,11984,84,83,0,158,231,100,185,115,86,236
EA:EB:C9:B6:1F:5A,Flex + IMU,12024,84,83,0,158,25,29,163,53,219,150
EA:EB:C9:B6:1F:5A,Flex + IMU,12032,84,83,0,158,46,26,165,153,89,228
EA:EB:C9:B6:1F:5A,Flex + IMU,12072,84,83,0,158,66,4,172,96,60,216
EA:EB:C9:B6:1F:5A,Flex + IMU,12080,84,83,0,158,52,251,170,202,208,18
EA:EB:C9:B6:1F:5A,Flex + IMU,12120,84,83,0,158,249,36,206,51,161,164
EA:EB:C9:B6:1F:5A,Flex + IMU,12128,84,83,0,158,252,54,213,188,123,131
EA:EB:C9:B6:1F:5A,Flex + IMU,12168,84,83,0,158,250,86,185,1,93,141
EA:EB:C9:B6:1F:5A,Flex + IMU,12176,84,83,0,158,246,78,179,80,44,77
EA:EB:C9:B6:1F:5A,Flex + IMU,12216,85,83,0,158,225,78,186,222,102,104
EA:EB:C9:B6:1F:5A,Flex + IMU,12224,85,83,0,158,222,79,192,229,145,109
EA:EB:C9:B6:1F:5A,Flex + IMU,12272,85,83,0,158,202,93,193,223,114,158
EA:EB:C9:B6:1F:5A,Flex + IMU,12280,85,83,0,158,198,97,191,33,177,163
EA:EB:C9:B6:1F:5A,Flex + IMU,12320,85,83,0,158,200,88,185,167,223,151
EA:EB:C9:B6:1F:5A,Flex + IMU,12328,85,83,0,158,195,77,193,164,208,142
EA:EB:C9:B6:1F:5A,Flex + IMU,12368,85,83,0,158,178,78,187,75,227,9
EA:EB:C9:B6:1F:5A,Flex + IMU,12376,85,83,0,158,176,73,186,51,199,75
EA:EB:C9:B6:1F:5A,Flex + IMU,12416,85,83,0,158,177,72,188,53,96,110
EA:EB:C9:B6:1F:5A,Flex + IMU,12424,85,83,0,158,183,78,189,39,65,148
EA:EB:C9:B6:1F:5A,Flex + IMU,12464,85,83,0,158,178,115,202,58,243,30
EA:EB:C9:B6:1F:5A,Flex + IMU,12472,85,83,0,158,171,118,209,58,243,207
EA:EB:C9:B6:1F:5A,Flex + IMU,12512,85,83,0,158,200,135,196,38,9,236
EA:EB:C9:B6:1F:5A,Flex + IMU,12520,85,83,0,158,203,128,190,212,78,227
EA:EB:C9:B6:1F:5A,Flex + IMU,12560,85,83,0,158,217,94,192,105,107,167
EA:EB:C9:B6:1F:5A,Flex + IMU,12568,85,83,0,158,217,94,186,66,235,65
EA:EB:C9:B6:1F:5A,Flex + IMU,12608,85,83,0,158,6,78,173,223,33,216
EA:EB:C9:B6:1F:5A,Flex + IMU,12616,85,83,0,158,3,69,166,176,176,234
EA:EB:C9:B6:1F:5A,Flex + IMU,12656,85,83,0,158,22,48,180,13,25,1
EA:EB:C9:B6:1F:5A,Flex + IMU,12664,85,83,0,158,13,52,187,166,219,51
EA:EB:C9:B6:1F:5A,Flex + IMU,12704,85,83,0,158,2,82,189,167,80,77
EA:EB:C9:B6:1F:5A,Flex + IMU,12712,85,83,0,158,251,84,195,208,64,46
EA:EB:C9:B6:1F:5A,Flex + IMU,12752,85,83,0,158,242,80,183,246,208,140
EA:EB:C9:B6:1F:5A,Flex + IMU,12760,85,83,0,158,238,69,175,230,185,124
EA:EB:C9:B6:1F:5A,Flex + IMU,12808,85,83,0,158,214,93,179,78,34,128
EA:EB:C9:B6:1F:5A,Flex + IMU,12816,85,83,0,158,219,100,185,50,254,125
EA:EB:C9:B6:1F:5A,Flex + IMU,12856,85,83,0,158,218,95,183,180,176,196
EA:EB:C9:B6:1F:5A,Flex + IMU,12864,85,83,0,158,207,88,177,202,154,203
EA:EB:C9:B6:1F:5A,Flex + IMU,12904,85,83,0,158,186,84,195,204,121,11
EA:EB:C9:B6:1F:5A,Flex + IMU,12912,85,83,0,158,178,86,195,144,145,39
EA:EB:C9:B6:1F:5A,Flex + IMU,12952,85,83,0,158,173,110,198,16,83,101
EA:EB:C9:B6:1F:5A,Flex + IMU,12960,85,83,0,158,172,107,190,109,129,108
EA:EB:C9:B6:1F:5A,Flex + IMU,13000,85,83,0,158,178,106,201,171,79,91
EA:EB:C9:B6:1F:5A,Flex + IMU,13008,85,83,0,158,186,124,201,150,79,91
EA:EB:C9:B6:1F:5A,Flex + IMU,13048,85,83,0,158,200,107,172,169,116,207
EA:EB:C9:B6:1F:5A,Flex + IMU,13056,85,83,0,158,193,98,178,3,75,179
EA:EB:C9:B6:1F:5A,Flex + IMU,13096,85,83,0,158,214,97,200,47,206,46
EA:EB:C9:B6:1F:5A,Flex + IMU,13104,85,83,0,158,218,97,200,70,42,225
EA:EB:C9:B6:1F:5A,Flex + IMU,13144,85,83,0,158,220,81,180,163,76,47
EA:EB:C9:B6:1F:5A,Flex + IMU,13152,85,83,0,158,218,85,197,141,58,165
EA:EB:C9:B6:1F:5A,Flex + IMU,13192,85,83,0,158,243,51,212,213,251,195
EA:EB:C9:B6:1F:5A,Flex + IMU,13200,85,83,0,158,253,66,205,110,245,84
EA:EB:C9:B6:1F:5A,Flex + IMU,13288,85,84,0,158,97,15,137,114,234,89
EA:EB:C9:B6:1F:5A,Flex + IMU,13344,85,84,0,158,59,10,139,52,65,123
EA:EB:C9:B6:1F:5A,Flex + IMU,13352,85,84,0,158,54,5,141,20,198,223
EA:EB:C9:B6:1F:5A,Flex + IMU,13392,85,84,0,158,47,243,131,83,251,115
EA:EB:C9:B6:1F:5A,Flex + IMU,13400,85,84,0,158,42,252,137,225,65,212
EA:EB:C9:B6:1F:5A,Flex + IMU,13440,85,84,0,158,32,30,162,253,206,248
EA:EB:C9:B6:1F:5A,Flex + IMU,13448,85,84,0,158,27,33,165,18,146,32
EA:EB:C9:B6:1F:5A,Flex + IMU,13488,85,84,0,158,16,244,157,214,21,58
EA:EB:C9:B6:1F:5A,Flex + IMU,13496,85,84,0,158,16,223,143,29,95,19
EA:EB:C9:B6:1F:5A,Flex + IMU,13536,85,84,0,158,239,106,163,223,214,131
EA:EB:C9:B6:1F:5A,Flex + IMU,13544,85,84,0,158,227,126,182,76,171,32
EA:EB:C9:B6:1F:5A,Flex + IMU,13584,85,84,0,158,164,166,213,119,175,63
EA:EB:C9:B6:1F:5A,Flex + IMU,13592,85,84,0,158,164,146,204,182,146,39
EA:EB:C9:B6:1F:5A,Flex + IMU,13632,85,84,0,158,185,97,181,143,142,139
EA:EB:C9:B6:1F:5A,Flex + IMU,13640,85,84,0,158,186,91,193,143,142,76
EA:EB:C9:B6:1F:5A,Flex + IMU,13680,85,84,0,158,221,118,205,128,116,237
EA:EB:C9:B6:1F:5A,Flex + IMU,13688,85,84,0,158,236,107,195,222,187,237
EA:EB:C9:B6:1F:5A,Flex + IMU,13728,85,83,0,158,0,68,177,5,187,15
EA:EB:C9:B6:1F:5A,Flex + IMU,13736,85,83,0,158,0,68,177,229,163,28
EA:EB:C9:B6:1F:5A,Flex + IMU,13776,85,83,0,158,255,48,183,145,241,131
EA:EB:C9:B6:1F:5A,Flex + IMU,13784,85,83,0,158,2,59,187,67,174,129
EA:EB:C9:B6:1F:5A,Flex + IMU,13832,85,83,0,158,11,51,180,44,173,24
