Device Address,Exercise,Timestamp,Toe,Heel,Middle,Ring,Acc(x),Acc(y),Acc(z),Gyr(x),Gyr(y),Gyr(z)
FF:13:4E:9E:DF:2A,Flex + IMU,29217,152,64,0,2,104,142,195,182,93,105
FF:13:4E:9E:DF:2A,Flex + IMU,29225,152,64,0,2,15,184,38,49,156,157
FF:13:4E:9E:DF:2A,Flex + IMU,29265,152,63,0,2,191,36,89,2,237,119
FF:13:4E:9E:DF:2A,Flex + IMU,29273,152,64,0,2,192,34,87,161,138,63
FF:13:4E:9E:DF:2A,Flex + IMU,29313,152,63,0,2,64,40,172,232,231,175
FF:13:4E:9E:DF:2A,Flex + IMU,29321,152,63,0,2,196,78,177,225,91,65
FF:13:4E:9E:DF:2A,Flex + IMU,29361,153,62,0,2,199,24,139,133,131,4
FF:13:4E:9E:DF:2A,Flex + IMU,29369,153,62,0,2,96,79,158,147,203,80
FF:13:4E:9E:DF:2A,Flex + IMU,29409,159,84,0,2,89,72,160,142,9,211
FF:13:4E:9E:DF:2A,Flex + IMU,29417,156,80,0,2,160,127,163,143,251,86
FF:13:4E:9E:DF:2A,Flex + IMU,29457,154,61,0,2,227,70,213,229,121,56
FF:13:4E:9E:DF:2A,Flex + IMU,29465,155,61,0,2,9,11,177,85,51,255
FF:13:4E:9E:DF:2A,Flex + IMU,29505,153,62,0,2,139,224,105,234,248,219
FF:13:4E:9E:DF:2A,Flex + IMU,29513,153,62,0,2,127,193,230,159,66,69
FF:13:4E:9E:DF:2A,Flex + IMU,29553,154,62,0,2,178,87,21,69,39,25
FF:13:4E:9E:DF:2A,Flex + IMU,29657,154,62,0,2,240,115,68,63,51,175
FF:13:4E:9E:DF:2A,Flex + IMU,29665,154,63,0,2,50,122,0,183,241,143
FF:13:4E:9E:DF:2A,Flex + IMU,29705,154,62,0,2,82,193,206,180,214,173
FF:13:4E:9E:DF:2A,Flex + IMU,29713,154,62,0,2,112,23,203,232,196,62
FF:13:4E:9E:DF:2A,Flex + IMU,29753,154,62,0,2,181,113,18,34,194,43
FF:13:4E:9E:DF:2A,Flex + IMU,29761,154,62,0,2,146,118,61,91,38,146
FF:13:4E:9E:DF:2A,Flex + IMU,29801,154,63,0,2,153,185,96,222,204,47
FF:13:4E:9E:DF:2A,Flex + IMU,29809,153,64,0,2,248,144,78,93,188,221
FF:13:4E:9E:DF:2A,Flex + IMU,29849,153,63,0,2,195,94,80,106,175,147
FF:13:4E:9E:DF:2A,Flex + IMU,29857,153,63,0,2,194,111,86,189,187,221
FF:13:4E:9E:DF:2A,Flex + IMU,29897,153,64,0,2,77,194,217,47,82,43
FF:13:4E:9E:DF:2A,Flex + IMU,29905,153,64,0,2,127,212,34,252,33,91
FF:13:4E:9E:DF:2A,Flex + IMU,29945,153,64,0,2,209,94,165,230,83,55
FF:13:4E:9E:DF:2A,Flex + IMU,29953,153,65,0,2,49,46,206,126,163,53
FF:13:4E:9E:DF:2A,Flex + IMU,29993,158,86,0,2,196,177,162,115,92,214
FF:13:4E:9E:DF:2A,Flex + IMU,30001,165,87,0,2,254,137,116,52,92,214
FF:13:4E:9E:DF:2A,Flex + IMU,30041,151,79,0,2,83,93,52,159,85,199
FF:13:4E:9E:DF:2A,Flex + IMU,30049,151,80,0,2,8,125,120,223,251,209
FF:13:4E:9E:DF:2A,Flex + IMU,30089,153,84,0,2,173,207,2,163,219,16
FF:13:4E:9E:DF:2A,Flex + IMU,30097,153,83,0,2,36,170,56,163,219,16
FF:13:4E:9E:DF:2A,Flex + IMU,30145,153,76,0,2,92,40,190,41,190,142
FF:13:4E:9E:DF:2A,Flex + IMU,30153,154,71,0,2,1,27,32,127,26,26
FF:13:4E:9E:DF:2A,Flex + IMU,30193,152,64,0,2,53,79,208,194,225,144
FF:13:4E:9E:DF:2A,Flex + IMU,30201,152,65,0,2,208,231,3,130,65,144
FF:13:4E:9E:DF:2A,Flex + IMU,30241,153,62,0,2,18,45,129,233,34,208
FF:13:4E:9E:DF:2A,Flex + IMU,30249,153,63,0,2,171,248,242,57,123,46
FF:13:4E:9E:DF:2A,Flex + IMU,30289,154,63,0,2,24,43,227,80,246,234
FF:13:4E:9E:DF:2A,Flex + IMU,30297,154,64,0,2,57,84,143,116,246,234
FF:13:4E:9E:DF:2A,Flex + IMU,30337,154,62,0,2,72,126,236,183,250,125
FF:13:4E:9E:DF:2A,Flex + IMU,30345,154,62,0,2,65,136,18,149,56,62
FF:13:4E:9E:DF:2A,Flex + IMU,30385,153,62,0,2,55,104,109,198,129,192
FF:13:4E:9E:DF:2A,Flex + IMU,30393,153,61,0,2,251,134,110,198,129,165
FF:13:4E:9E:DF:2A,Flex + IMU,30433,153,63,0,2,48,215,99,97,157,126
FF:13:4E:9E:DF:2A,Flex + IMU,30441,153,62,0,2,101,5,75,114,98,0
FF:13:4E:9E:DF:2A,Flex + IMU,30481,153,64,0,2,149,34,189,1,135,205
FF:13:4E:9E:DF:2A,Flex + IMU,30489,152,63,0,2,149,34,189,80,255,228
FF:13:4E:9E:DF:2A,Flex + IMU,30529,152,63,0,2,201,92,202,54,109,230
FF:13:4E:9E:DF:2A,Flex + IMU,30537,152,64,0,2,224,180,236,96,28,18
FF:13:4E:9E:DF:2A,Flex + IMU,30577,153,62,0,2,201,196,127,125,222,7
FF:13:4E:9E:DF:2A,Flex + IMU,30585,153,62,0,2,201,196,127,100,109,15
FF:13:4E:9E:DF:2A,Flex + IMU,30625,158,85,0,2,141,73,182,65,238,96
FF:13:4E:9E:DF:2A,Flex + IMU,30633,154,84,0,2,166,58,75,59,251,184
FF:13:4E:9E:DF:2A,Flex + IMU,30681,151,76,0,2,73,60,133,187,31,200
FF:13:4E:9E:DF:2A,Flex + IMU,30689,151,76,0,2,73,60,133,72,27,25
FF:13:4E:9E:DF:2A,Flex + IMU,30729,150,76,0,2,130,4,13,217,175,178
FF:13:4E:9E:DF:2A,Flex + IMU,30737,151,79,0,2,188,48,237,138,84,146
FF:13:4E:9E:DF:2A,Flex + IMU,30777,156,84,0,2,125,101,52,101,28,223
FF:13:4E:9E:DF:2A,Flex + IMU,30785,156,84,0,2,125,101,95,218,110,156
FF:13:4E:9E:DF:2A,Flex + IMU,30825,151,83,0,2,140,64,59,207,41,100
FF:13:4E:9E:DF:2A,Flex + IMU,30833,151,80,0,2,103,81,32,181,66,52
FF:13:4E:9E:DF:2A,Flex + IMU,30873,153,67,0,2,232,215,187,166,77,57
FF:13:4E:9E:DF:2A,Flex + IMU,30881,152,63,0,2,226,26,214,225,154,37
FF:13:4E:9E:DF:2A,Flex + IMU,30921,153,63,0,2,142,164,132,173,115,214
FF:13:4E:9E:DF:2A,Flex + IMU,30929,153,62,0,2,127,116,176,58,106,10
FF:13:4E:9E:DF:2A,Flex + IMU,30969,153,64,0,2,83,160,72,200,33,29
FF:13:4E:9E:DF:2A,Flex + IMU,30977,153,64,0,2,113,173,102,31,201,163
FF:13:4E:9E:DF:2A,Flex + IMU,31017,153,62,0,2,132,97,128,43,181,118
FF:13:4E:9E:DF:2A,Flex + IMU,31025,153,61,0,2,195,52,141,216,222,216
FF:13:4E:9E:DF:2A,Flex + IMU,31065,153,64,0,2,97,119,96,113,110,39
FF:13:4E:9E:DF:2A,Flex + IMU,31073,153,64,0,2,160,165,110,90,38,150
FF:13:4E:9E:DF:2A,Flex + IMU,31113,153,61,0,2,191,235,75,76,216,33
FF:13:4E:9E:DF:2A,Flex + IMU,31121,153,62,0,2,245,211,78,184,47,248
FF:13:4E:9E:DF:2A,Flex + IMU,31161,153,63,0,2,61,69,178,95,61,206
FF:13:4E:9E:DF:2A,Flex + IMU,31169,153,63,0,2,149,14,167,75,185,80
FF:13:4E:9E:DF:2A,Flex + IMU,31209,152,64,0,2,124,144,210,246,166,46
FF:13:4E:9E:DF:2A,Flex + IMU,31265,152,64,0,2,67,153,87,36,108,86
FF:13:4E:9E:DF:2A,Flex + IMU,31273,152,63,0,2,2,189,94,91,22,90
FF:13:4E:9E:DF:2A,Flex + IMU,31313,152,64,0,2,166,107,6,20,39,173
FF:13:4E:9E:DF:2A,Flex + IMU,31361,155,77,0,2,8,119,219,127,106,255
FF:13:4E:9E:DF:2A,Flex + IMU,31369,153,72,0,2,89,71,152,112,216,216
FF:13:4E:9E:DF:2A,Flex + IMU,31409,151,69,0,2,53,77,178,8,167,203
FF:13:4E:9E:DF:2A,Flex + IMU,31417,151,71,0,2,251,103,0,124,220,172
FF:13:4E:9E:DF:2A,Flex + IMU,31457,152,76,0,2,156,251,118,242,220,167
FF:13:4E:9E:DF:2A,Flex + IMU,31465,152,77,0,2,73,43,164,38,117,80
FF:13:4E:9E:DF:2A,Flex + IMU,31505,154,77,0,2,199,91,173,237,178,181
FF:13:4E:9E:DF:2A,Flex + IMU,31513,153,77,0,2,197,32,206,241,100,157
FF:13:4E:9E:DF:2A,Flex + IMU,31553,151,70,0,2,159,116,67,21,59,155
FF:13:4E:9E:DF:2A,Flex + IMU,31561,152,68,0,2,230,177,156,228,31,201
FF:13:4E:9E:DF:2A,Flex + IMU,31601,154,63,0,2,197,8,193,10,113,201
FF:13:4E:9E:DF:2A,Flex + IMU,31609,154,62,0,2,18,136,46,177,157,201
FF:13:4E:9E:DF:2A,Flex + IMU,31649,154,62,0,2,141,178,6,227,208,157
FF:13:4E:9E:DF:2A,Flex + IMU,31657,154,63,0,2,4,109,80,202,215,197
FF:13:4E:9E:DF:2A,Flex + IMU,31753,154,65,0,2,168,218,40,239,12,39
FF:13:4E:9E:DF:2A,Flex + IMU,31761,154,63,0,2,35,246,2,116,118,212
FF:13:4E:9E:DF:2A,Flex + IMU,31801,154,62,0,2,158,111,200,24,232,117
FF:13:4E:9E:DF:2A,Flex + IMU,31809,154,62,0,2,195,162,203,221,48,86
FF:13:4E:9E:DF:2A,Flex + IMU,31849,153,62,0,2,239,100,17,90,176,66
FF:13:4E:9E:DF:2A,Flex + IMU,31857,153,62,0,2,78,80,29,48,3,35
FF:13:4E:9E:DF:2A,Flex + IMU,31897,153,63,0,2,229,102,65,136,193,5
