Device Address,Exercise,Timestamp,Thumb,Index,Middle,Ring,Acc(x),Acc(y),Acc(z),Gyr(x),Gyr(y),Gyr(z)
D4:72:11:8B:5A:4D,Flex + IMU,39088,143,107,0,85,106,33,68,113,106,32
D4:72:11:8B:5A:4D,Flex + IMU,39096,143,107,0,85,96,42,69,245,21,57
D4:72:11:8B:5A:4D,Flex + IMU,39136,143,107,0,85,96,27,65,186,30,54
D4:72:11:8B:5A:4D,Flex + IMU,39144,143,107,0,85,96,27,65,4,68,48
D4:72:11:8B:5A:4D,Flex + IMU,39184,143,107,0,85,109,11,45,1,199,3
D4:72:11:8B:5A:4D,Flex + IMU,39192,143,107,0,85,117,7,42,32,210,238
D4:72:11:8B:5A:4D,Flex + IMU,39232,143,107,0,85,107,4,36,118,70,179
D4:72:11:8B:5A:4D,Flex + IMU,39240,143,107,0,85,106,1,32,111,66,178
D4:72:11:8B:5A:4D,Flex + IMU,39280,143,107,0,85,112,244,29,145,245,194
D4:72:11:8B:5A:4D,Flex + IMU,39288,143,107,0,85,118,245,20,100,183,130
D4:72:11:8B:5A:4D,Flex + IMU,39328,143,107,0,85,119,247,19,193,103,20
D4:72:11:8B:5A:4D,Flex + IMU,39336,143,107,0,85,119,252,34,226,97,31
D4:72:11:8B:5A:4D,Flex + IMU,39376,143,107,0,85,89,6,45,8,41,244
D4:72:11:8B:5A:4D,Flex + IMU,39384,143,107,0,85,95,7,53,88,131,229
D4:72:11:8B:5A:4D,Flex + IMU,39424,143,107,0,84,117,4,57,183,255,61
D4:72:11:8B:5A:4D,Flex + IMU,39432,143,107,0,84,115,26,60,166,181,135
D4:72:11:8B:5A:4D,Flex + IMU,39472,143,107,0,84,98,42,67,138,230,248
D4:72:11:8B:5A:4D,Flex + IMU,39480,143,107,0,84,95,33,74,46,218,248
D4:72:11:8B:5A:4D,Flex + IMU,39528,143,107,0,84,131,40,83,11,41,172
D4:72:11:8B:5A:4D,Flex + IMU,39536,143,107,0,84,125,57,80,193,62,145
D4:72:11:8B:5A:4D,Flex + IMU,39576,143,108,0,85,173,76,71,34,153,32
D4:72:11:8B:5A:4D,Flex + IMU,39584,143,108,0,85,98,126,164,224,32,179
D4:72:11:8B:5A:4D,Flex + IMU,39624,143,110,0,86,201,51,214,163,152,64
D4:72:11:8B:5A:4D,Flex + IMU,39632,143,111,0,86,222,59,174,132,30,104
D4:72:11:8B:5A:4D,Flex + IMU,39672,144,114,0,89,213,205,184,47,99,240
D4:72:11:8B:5A:4D,Flex + IMU,39680,144,114,0,90,247,180,163,47,99,240
D4:72:11:8B:5A:4D,Flex + IMU,39720,145,115,0,93,25,220,72,182,196,126
D4:72:11:8B:5A:4D,Flex + IMU,39728,145,115,0,93,5,138,95,45,43,152
D4:72:11:8B:5A:4D,Flex + IMU,39768,145,116,0,96,87,101,36,185,19,140
D4:72:11:8B:5A:4D,Flex + IMU,39776,145,116,0,96,87,101,36,41,146,171
D4:72:11:8B:5A:4D,Flex + IMU,39816,145,117,0,98,27,47,52,253,44,27
D4:72:11:8B:5A:4D,Flex + IMU,39824,145,117,0,98,25,39,30,150,209,95
D4:72:11:8B:5A:4D,Flex + IMU,39864,146,117,0,100,89,103,242,6,92,101
D4:72:11:8B:5A:4D,Flex + IMU,39872,146,117,0,100,77,118,224,104,119,57
D4:72:11:8B:5A:4D,Flex + IMU,39912,146,118,0,101,44,98,206,119,193,133
D4:72:11:8B:5A:4D,Flex + IMU,39920,146,118,0,101,59,73,212,146,121,241
D4:72:11:8B:5A:4D,Flex + IMU,39960,146,118,0,101,37,105,221,46,26,108
D4:72:11:8B:5A:4D,Flex + IMU,39968,146,118,0,101,254,116,236,228,172,103
D4:72:11:8B:5A:4D,Flex + IMU,40008,146,118,0,102,141,89,62,35,247,90
D4:72:11:8B:5A:4D,Flex + IMU,40016,146,118,0,102,179,100,63,200,148,225
D4:72:11:8B:5A:4D,Flex + IMU,40064,146,108,0,101,246,85,226,2,225,55
D4:72:11:8B:5A:4D,Flex + IMU,40072,146,104,0,101,110,196,220,120,11,184
D4:72:11:8B:5A:4D,Flex + IMU,40112,146,88,0,99,161,138,156,225,4,225
D4:72:11:8B:5A:4D,Flex + IMU,40120,146,87,0,98,154,228,243,88,253,8
D4:72:11:8B:5A:4D,Flex + IMU,40160,145,85,0,96,151,8,99,48,37,55
D4:72:11:8B:5A:4D,Flex + IMU,40168,145,85,0,96,212,211,130,85,50,250
