Device Address,Exercise,Timestamp,Toe,Heel,Middle,Ring,Acc(x),Acc(y),Acc(z),Gyr(x),Gyr(y),Gyr(z)
FF:13:4E:9E:DF:2A,Flex + IMU,53881,154,80,0,2,56,86,165,171,124,246
FF:13:4E:9E:DF:2A,Flex + IMU,53921,152,81,0,2,190,8,167,238,37,215
FF:13:4E:9E:DF:2A,Flex + IMU,53929,152,83,0,2,152,89,137,241,115,17
FF:13:4E:9E:DF:2A,Flex + IMU,53969,153,86,0,2,135,239,212,20,145,1
FF:13:4E:9E:DF:2A,Flex + IMU,53977,153,86,0,2,135,24,195,227,60,202
FF:13:4E:9E:DF:2A,Flex + IMU,54017,153,87,0,2,196,46,71,223,0,2
FF:13:4E:9E:DF:2A,Flex + IMU,54025,152,83,0,2,192,42,87,185,184,49
FF:13:4E:9E:DF:2A,Flex + IMU,54065,153,83,0,2,167,27,39,96,212,20
FF:13:4E:9E:DF:2A,Flex + IMU,54073,153,82,0,2,167,27,33,115,81,36
FF:13:4E:9E:DF:2A,Flex + IMU,54113,152,81,0,2,169,25,29,142,233,110
FF:13:4E:9E:DF:2A,Flex + IMU,54121,153,81,0,2,171,28,35,85,83,113
FF:13:4E:9E:DF:2A,Flex + IMU,54161,153,81,0,2,175,35,48,142,150,160
FF:13:4E:9E:DF:2A,Flex + IMU,54169,153,81,0,2,174,35,43,198,96,164
FF:13:4E:9E:DF:2A,Flex + IMU,54217,153,81,0,2,169,33,27,197,146,182
FF:13:4E:9E:DF:2A,Flex + IMU,54225,153,81,0,2,170,28,29,185,211,177
FF:13:4E:9E:DF:2A,Flex + IMU,54265,153,82,0,2,170,34,30,121,181,182
FF:13:4E:9E:DF:2A,Flex + IMU,54273,153,82,0,2,170,35,30,124,172,196
FF:13:4E:9E:DF:2A,Flex + IMU,54313,153,81,0,2,174,32,31,127,190,207
FF:13:4E:9E:DF:2A,Flex + IMU,54321,153,82,0,2,172,35,26,116,223,205
FF:13:4E:9E:DF:2A,Flex + IMU,54361,153,81,0,2,172,30,30,35,98,181
FF:13:4E:9E:DF:2A,Flex + IMU,54369,154,81,0,2,173,37,27,28,128,195
FF:13:4E:9E:DF:2A,Flex + IMU,54409,153,80,0,2,174,38,36,243,205,178
FF:13:4E:9E:DF:2A,Flex + IMU,54457,154,80,0,2,177,38,35,34,64,192
FF:13:4E:9E:DF:2A,Flex + IMU,54505,153,80,0,2,175,32,35,99,193,214
FF:13:4E:9E:DF:2A,Flex + IMU,54513,153,80,0,2,169,34,36,90,197,224
FF:13:4E:9E:DF:2A,Flex + IMU,54553,153,80,0,2,165,29,42,198,179,107
FF:13:4E:9E:DF:2A,Flex + IMU,54561,153,80,0,2,169,33,36,144,17,52
FF:13:4E:9E:DF:2A,Flex + IMU,54601,156,77,0,2,171,4,34,71,61,194
FF:13:4E:9E:DF:2A,Flex + IMU,54609,156,76,0,2,168,237,86,206,215,60
