Device Address,Exercise,Timestamp,Toe,Heel,Middle,Ring,Acc(x),Acc(y),Acc(z),Gyr(x),Gyr(y),Gyr(z)
EA:5A:11:02:8F:90,Flex + IMU,23272,54,82,0,43,36,23,55,66,155,113
EA:5A:11:02:8F:90,Flex + IMU,23280,54,82,0,43,32,27,61,57,155,113
EA:5A:11:02:8F:90,Flex + IMU,23320,54,82,0,43,36,26,59,44,140,121
EA:5A:11:02:8F:90,Flex + IMU,23328,53,82,0,43,35,31,56,56,145,119
EA:5A:11:02:8F:90,Flex + IMU,23368,54,82,0,43,28,31,62,64,144,103
EA:5A:11:02:8F:90,Flex + IMU,23376,53,82,0,43,28,27,64,41,133,103
EA:5A:11:02:8F:90,Flex + IMU,23416,54,82,0,43,34,32,59,51,158,103
EA:5A:11:02:8F:90,Flex + IMU,23424,53,82,0,43,36,32,62,42,160,111
EA:5A:11:02:8F:90,Flex + IMU,23464,53,83,0,43,29,26,57,45,171,94
EA:5A:11:02:8F:90,Flex + IMU,23472,53,82,0,43,32,29,61,58,171,94
EA:5A:11:02:8F:90,Flex + IMU,23512,53,83,0,43,29,26,57,42,134,114
EA:5A:11:02:8F:90,Flex + IMU,23520,53,84,0,43,33,28,60,48,128,119
EA:5A:11:02:8F:90,Flex + IMU,23560,54,84,0,43,35,31,65,52,156,101
EA:5A:11:02:8F:90,Flex + IMU,23568,54,84,0,43,32,29,59,65,166,103
EA:5A:11:02:8F:90,Flex + IMU,23616,54,84,0,43,29,31,59,57,176,107
EA:5A:11:02:8F:90,Flex + IMU,23624,53,84,0,43,30,32,58,60,165,118
EA:5A:11:02:8F:90,Flex + IMU,23664,53,84,0,43,32,33,61,35,157,116
EA:5A:11:02:8F:90,Flex + IMU,23672,54,84,0,43,36,29,63,37,157,103
EA:5A:11:02:8F:90,Flex + IMU,23712,53,84,0,43,31,30,60,43,163,108
EA:5A:11:02:8F:90,Flex + IMU,23720,53,83,0,43,35,28,59,29,162,110
EA:5A:11:02:8F:90,Flex + IMU,23760,53,84,0,43,31,30,63,51,175,95
EA:5A:11:02:8F:90,Flex + IMU,23768,53,84,0,43,30,32,59,40,173,110
EA:5A:11:02:8F:90,Flex + IMU,23808,53,85,0,43,31,32,60,45,169,99
EA:5A:11:02:8F:90,Flex + IMU,23816,53,85,0,43,28,33,60,49,169,103
EA:5A:11:02:8F:90,Flex + IMU,23856,53,84,0,43,28,27,61,47,147,102
EA:5A:11:02:8F:90,Flex + IMU,23864,53,84,0,43,28,27,57,50,149,116
EA:5A:11:02:8F:90,Flex + IMU,23904,53,83,0,43,36,27,61,57,150,102
EA:5A:11:02:8F:90,Flex + IMU,23912,53,84,0,43,35,29,63,61,146,85
EA:5A:11:02:8F:90,Flex + IMU,23952,53,83,0,43,32,27,57,68,188,59
EA:5A:11:02:8F:90,Flex + IMU,23960,53,83,0,43,33,30,57,77,188,79
EA:5A:11:02:8F:90,Flex + IMU,24000,53,82,0,43,31,30,57,57,148,95
EA:5A:11:02:8F:90,Flex + IMU,24008,53,83,0,43,34,27,57,49,153,104
